business_id,full_address,city,review_count,name,longitude,state,stars,latitude
hdAQKv8TZJy8FUwS8QByzQ,"9918 W Happy Valley Rd Ste 1020Peoria, AZ 85383",Peoria,5,Cold Stone Creamery,-112.2690586,AZ,4.5,33.7108072
v_QJZo85rZ6tQXHok1RvUw,"1951 S Signal Butte RdMesa, AZ 85209",Mesa,29,Chili's Grill & Bar,-111.601613,AZ,2.5,33.3796017
OEaW7zd4sf4OiPMoDHbKiA,"1060 S Watson RdBuckeye, AZ 85326",Buckeye,5,McDonald's,-112.5602301,AZ,2.5,33.4369562
L4wWnOQM5HAjj7Tjh_Nh6Q,"7051 E 5th AveSte CScottsdale, AZ 85251",Scottsdale,21,Tea Time,-111.929223,AZ,4.5,33.497568
fsL04IyN2sIMEU9kNQPJHQ,"14551 W McDowell RdGoodyear, AZ 85395",Goodyear,54,Red Robin Gourmet Burgers,-112.3727622,AZ,3.0,33.4640476
G0upqP1T9xsAgbSFV_PDXQ,"4132 E McDowell RdPhoenix, AZ 85008",Phoenix,4,Pumphouse II,-111.992038,AZ,3.5,33.46625
BCG63gh2_YNBEBUNBjk-3A,"1035 S Arizona AveChandler, AZ 85286",Chandler,4,Del Taco Inc,-111.839699855,AZ,3.5,33.2909346301
pGrcODntgStT2ffCcHgmCg,"2837 N 75th AveSte 6Phoenix, AZ 85035",Phoenix,5,Tortas El Tri,-112.21991504,AZ,4.0,33.4796163021
3PtV3ZbySJ6AcMKZJ4yX3Q,"7745 S 51st AveLaveen, AZ 85339",Laveen,5,Sonic Drive-In,-112.1678833,AZ,2.0,33.3762306
7OdqAh6AtarRa33a0_mlZg,"1229 E McKellips RdMesa, AZ 85203",Mesa,14,Starbucks,-111.8029925,AZ,3.0,33.4510909
4T6o8B6shDYGNAGQuGSTcQ,"13752 W. Waddell RoadSurprise, AZ 85379",Surprise,10,Taco Bell,-112.3592,AZ,3.0,33.6092
36iFlBCnKNOyWFFXDjF0Hg,"2160 Baseline RdMesa, AZ 85204",Mesa,5,Taco Bell,-111.7855,AZ,2.5,33.3792
PZHO5bdgz26ddon8sV02AQ,"20229 N 67th AveC-10Glendale, AZ 85308",Glendale,6,Pizza Hut,-112.2017527,AZ,3.0,33.6706186
3YQlMoOTzRO_JUrt7aPbEg,"7455 S Power RdQueen Creek, AZ 85142",Queen Creek,5,Burger King,-111.685612886,AZ,2.0,33.2814172644
qC7eS6wnAQqMew4PHVDl4Q,"2064 E Florence BlvdCasa Grande, AZ 85122",Casa Grande,13,IHOP,-111.6984572,AZ,2.5,32.8803243
DScAYRPPKaqt1NBkCbibHg,"6602 E Superstition Springs BlvdMesa, AZ 85206",Mesa,30,Chipotle Mexican Grill,-111.688997,AZ,4.0,33.38507
8xpZ4FCd69toLiW_Ejs0_Q,"6260 S 35th AvePhoenix, AZ 85041",Phoenix,5,Church's Chicken,-112.133559,AZ,3.0,33.3906552
HrTRDuWUikpCsrVSgRVKgA,"2611 W Carefree HwyPhoenix, AZ 85085",Phoenix,5,Peter Piper Pizza,-112.1156224,AZ,4.5,33.7970052
TsD1cUoAas0Lv0UtT9-sdQ,"3163 W Chandler BlvdSte V120Chandler, AZ 85226",Chandler,79,Buffalo Wild Wings,-111.8975543,AZ,3.0,33.3056618
jQHHbkVn-N2i6hezPIxqfA,"1959 S Signal Butte RdSte 103Mesa, AZ 85207",Mesa,9,Bahama Bucks,-111.600331,AZ,4.5,33.379402
QKD4PtM5ue3OMYm2WK4Quw,"1368 N Cooper RdGilbert, AZ 85233",Gilbert,8,Denny's Restaurant,-111.8077264,AZ,3.0,33.3747211
f8RDqqTEuOPEuWQYeyWkew,"944 S Watson Rd Ste 103Buckeye, AZ 85326",Buckeye,5,Papa John's Pizza,-112.5574067,AZ,4.0,33.4377629
KkwfSSO6-W48ktRN2uHlTA,"24710 N Lake Pleasant PkwyPeoria, AZ 85383",Peoria,10,McDonald's,-112.2730923,AZ,2.0,33.7080699
Z2sNGAzrIO-87r71pgx9Qg,"2510 E Germann RdChandler, AZ 85286",Chandler,13,Del Taco,-111.7981256,AZ,2.0,33.2801459
liyAhk8vzzgXyTHuF0qhxQ,"5055 E McKellips RdMesa, AZ 85215",Mesa,6,Waffle House,-111.721065,AZ,3.5,33.451403
gnjc6c1ToovBR4D22P34-Q,"7611 W Thomas RdPhoenix, AZ 85033",Phoenix,7,San Salvador,-112.224647,AZ,4.5,33.4765
QX69Iijhm73QhSc_itsBow,"15462 N 99th AveSun City, AZ 85351",Sun City,3,Sunset Gyros,-112.2706285,AZ,4.5,33.6222938
fr_wn6YvyO3bJ5U4utetBw,"1621 E Van Buren StPhoenix, AZ 85034",Phoenix,10,Federico's Mexican Food,-112.046606,AZ,4.0,33.4513555
3x58vbMOTIqBpYTgQJlc-g,"2824 East Indian School Road  Suite 15Phoenix, AZ 85016",Phoenix,5,Edible Arrangements,-112.0205287,AZ,3.0,33.4962555
mNVi68A1thk2cYnW_c3e7w,"1827 E Guadalupe Rd.Tempe, AZ 85283",Tempe,15,Jamba Juice,-111.9103463,AZ,4.0,33.3632756
xAlbnLyQhRzO0ZHH0QGYlQ,"2902 W Van Buren StPhoenix, AZ 85009",Phoenix,5,La Carreta De Lily,-112.122175,AZ,4.5,33.452156
u7pDoiqy3u0fv8kRHleYkA,"15332 W Bell RdSurprise, AZ 85374",Surprise,18,Starbucks,-112.3907206,AZ,3.5,33.638964
3Df6ICj0rHROVH4xUlb7Yw,"7040 N 16th StPhoenix, AZ 85020",Phoenix,7,Papa John's Pizza,-112.0475052,AZ,4.0,33.5392195
h-LEs0XY2zyp3AjY1eKNyQ,"7800 N 55th AveSet 8Glendale, AZ 85301",Glendale,24,Luna Pizza,-112.177899,AZ,4.0,33.55115
N80E9zoWEpHhi4kH2eKAsw,"15024 N Scottsdale RdSte 140Scottsdale, AZ 85254",Scottsdale,37,Bar North,-111.925812508,AZ,4.0,33.6243400091
IYdP383EvqgKP8II9E1HmA,"63 N Greenfield RdSte 101Mesa, AZ 85213",Mesa,8,Papa John's Pizza,-111.772257,AZ,2.0,33.440412
Bu4IKL5HBtsQNr62HM-7CA,"9784 W Northern Ave Ste 1230Peoria, AZ 85345",Peoria,5,Sees Candies-Az 10,-112.2692747,AZ,5.0,33.5515072
4FQHGFnY90tPRDxGEgq34w,"250 N Avondale BlvdAvondale, AZ 85323",Avondale,4,Jack In the Box,-112.345359,AZ,4.0,33.430535
jYm2u-ElrIKOPAvDfUGhkQ,"2895 S Alma School RdSte 1Chandler, AZ 85286",Chandler,4,Chipotle Mexican Grill,-111.858318,AZ,4.0,33.26386
NrqSPFwmv37bl4Qq2Dr9Ww,"5044 W Peoria AveGlendale, AZ 85302",Glendale,3,Nile Hooka Lounge,-112.168325,AZ,3.5,33.582351
QDJimwjHk8xKbVQLCcKKXg,"5050 E University DrSte 101Mesa, AZ 85205",Mesa,8,Linda's Hoosier Cafe,-111.721677,AZ,3.5,33.4233579
2F0Ix-kZADPqjbjYwDNWdQ,"2875 W Ray RdSte 3Chandler, AZ 85224",Chandler,3,Subway,-111.7898942,AZ,3.5,33.3208913
h_FP6Lho52MIorjH8GuerQ,"16760 W Bell RdSurprise, AZ 85374",Surprise,3,Jack in The Box,-112.4192046,AZ,3.5,33.6393551
peEtKzZhsQrQgBcrEXyBPQ,"4538 N 19th AvePhoenix, AZ 85015",Phoenix,7,Davang Coffee Shop,-112.1000457,AZ,4.5,33.5038922
rZFGTo-qhdmiwwTOnyd5Tg,"5055 W Southern AveLaveen, AZ 85339",Laveen,5,Burger King,-112.1676066,AZ,3.0,33.391598
xy_MuHNI6eFPbHjH-ekQew,"3423 N Hunt HwyFlorence, AZ 85132",Florence,4,McDonald's,-111.485738754,AZ,3.0,33.0606152882
rpgAjc1UBpupMtHb2wX0Zw,"2867 S San Tan Village PkwyGilbert, AZ 85295",Gilbert,4,Wendy's,-111.744067669,AZ,2.5,33.298950968
yI0KUxjHdNrPdPXoRk7HRw,"3029 N Alma School RdSte 126Chandler, AZ 85224",Chandler,7,One Stop Nutrition,-111.8574658,AZ,3.5,33.3512045
9gGnlsFKiAYu3kDPATWm-w,"393 W Warner RdChandler, AZ 85225",Chandler,4,Flaming Kabob 2,-111.8463705,AZ,3.5,33.3344463
KVW1OnDvoOCxmy_AKHrKnw,"1915 E Baseline RdGilbert, AZ 85233",Gilbert,4,Sunrise Bagel Cafe,-111.8036,AZ,4.5,33.3518
KnLsrf4P9GkWYLNRQLUgsA,"3424 W Southern AveSte 180Phoenix, AZ 85041",Phoenix,55,Gordas Baja Taco,-112.132236958,AZ,4.0,33.3925242971
MfCS8VeJzf9QbxNImekuMA,"360 S Arizona BlvdCoolidge, AZ 85128",Coolidge,6,T & M Pizza Italian Restaurant,-111.5243836,AZ,3.5,32.9744549
FsrnbygQZYa0rEjppDXwHw,"20928 E Heritage Loop RdSte 103Queen Creek, AZ 85142",Queen Creek,6,Domino's Pizza,-111.6317488,AZ,3.0,33.251562
MFPUNh29shXVupvIPl3VGA,"953 N Dobson RdMesa, AZ 85201",Mesa,6,Arby's,-111.865044,AZ,1.5,33.433916
qmtVbO31nFKXLyWTOoSPZg,"2242 E Broadway RdPhoenix, AZ 85040",Phoenix,3,Church's Chicken,-112.03238,AZ,2.5,33.407247
e9djgIbIn-toCOwmRTpgCw,"3230 E Union HillsSte 135Phoenix, AZ 85050",Phoenix,89,Matador Coffee,-112.0182329,AZ,4.5,33.6629442
2oYhEHgSDLqYXYlAqnChuw,"8248 W Deer Valley RdPeoria, AZ 85382",Peoria,43,Caminero Mexican Restaurant,-112.23729,AZ,4.0,33.683113
_8KSZw_NbyxnLZTev02wtw,"1447 E Williams Field RdGilbert, AZ 85295",Gilbert,30,Einstein Bros Bagels,-111.7591888,AZ,2.5,33.3066349
BKSfpb_FNv5ZRUvBl2tqqg,"350 N 67th AvePhoenix, AZ 85043",Phoenix,3,Burger King,-112.2039263,AZ,2.5,33.4519563
Br-_G9WrRlBWyEAuN0TXDw,"5104 N Dysart RdLitchfield Park, AZ 85340",Litchfield Park,11,Starbucks,-112.341469,AZ,3.5,33.5089789
XktuGsowfp-pTDESP7NqCg,"3668 W Anthem WaySte B132Anthem, AZ 85086",Anthem,3,Native New Yorker,-112.1387323,AZ,2.5,33.868744
HdKEASf2atLmLfANIA9iqA,"3400 E Sky Harbor BlvdPhoenix, AZ 85034",Phoenix,7,Coffee Bean & Tea Leaf,-112.0069893,AZ,3.5,33.4354634
kDHl3qQ6_irBwytnCNDD7g,"3400 E Sky Harbor BlvdPhoenix, AZ 85034",Phoenix,3,Paradise Bakery & Cafe,-112.0069893,AZ,3.5,33.4354634
5lhmPiQxNbkZxMLGX9Qqqw,"10746 W Bell RdSun City, AZ 85351",Sun City,4,Wow Cafe,-112.2910739,AZ,3.5,33.638133
pONHXroA2O7grj5iZ7dksQ,"24920 N Lake Pleasant ParkwayPeoria, AZ 85383",Peoria,26,Rubio's Fresh Mexican Grill,-112.2731001,AZ,4.0,33.7095352
LZkb5x83wps0FJ838vKc5w,"730 E Brown RdMesa, AZ 85203",Mesa,9,El Gallo De Lagos Mexican Food,-111.8153347,AZ,4.5,33.4356882
kIQ646tVxDv0Tyv2Tuz_kA,"10575 W Indian School RdSte 107Avondale, AZ 85392",Avondale,17,Starlight Cuisine,-112.286067,AZ,4.5,33.492985
seq-ve9DYuPkR4HdQ4DISA,"15332 W Bell RdSte 129Surprise, AZ 85374",Surprise,7,Domino's Pizza,-112.390488,AZ,3.0,33.639353
ycVqiW3DlUd061HeZuI-cQ,"2487 S Gilbert RdGilbert, AZ 85295",Gilbert,10,Baskin Robbins,-111.7896826,AZ,2.5,33.3175087
Xyrss3tjzUofEm-kZPus4A,"25155 N 67th AveSte 138Phoenix, AZ 85083",Phoenix,59,Mi Familia Mexican Food,-112.202428,AZ,3.0,33.713692
lCh00csEKpgRgSoZY32IvQ,"21258 E. Rittenhouse Rd.Queen Creek, AZ 85142",Queen Creek,4,Pizza Hut,-111.6246047,AZ,3.0,33.2476249
4fNkABBDDm_lXVJxVGdViw,"816 S Watson RdBuckeye, AZ 85326",Buckeye,7,Wendy's,-112.556881,AZ,2.0,33.439341
C3EghWth7__-NiXxvrXrqg,"857 N Dobson RdMesa, AZ 85201",Mesa,7,McDonald's,-111.865567,AZ,2.5,33.4323192
ncggmIfJH-aPAMTde9hNEg,"2708 W Anthem Club DrAnthem, AZ 85086",Anthem,4,Anthem Golf and Country Club,-112.1193838,AZ,4.0,33.8655159
F9DzmPw1qJJ-Ma2PApRrYQ,"2268 E. Williams RoadSpace #720Gilbert, AZ 85296",Gilbert,3,Wetzel's Pretzels,-111.7521864,AZ,3.5,33.3068408
cN4gmlntyQ-maTW4PdT-Kw,"2805 West Carefree HighwayPhoenix, AZ 85086",Phoenix,21,Streets of New York,-112.1206749,AZ,3.5,33.7982756
ApN_f85W091Ufxq4_qYUzw,"2760 W Chandler BlvdChandler, AZ 85224",Chandler,9,Kfc,-111.8902463,AZ,2.5,33.3059891
ORPFMdzXiIhxATWTJc2-4w,"690 N Estrella PkwyGoodyear, AZ 85338",Goodyear,13,Panda Express,-112.3932696,AZ,2.0,33.4542905
C43Cd23SLljV-0XJhmk4YQ,"9831 W. Happy Valley Rd.Peoria, AZ 85383",Peoria,7,Taco Bell,-112.2723,AZ,3.0,33.71
s1IkTuTdWmPunObMizXxSg,"4645 W Maryland AveGlendale, AZ 85301",Glendale,21,Venice Pizza,-112.1593414,AZ,4.5,33.5311735
VBh3-p-pOd_JmwxYanagfA,"2473 S Higley RdGilbert, AZ 85295",Gilbert,3,Little Caesar's,-111.7205031,AZ,2.0,33.305869
h2qjuP65Qgyoo0t1bnp4jA,"2885 W Ray RdChandler, AZ 85224",Chandler,22,Starbucks,-111.8913714,AZ,3.0,33.3200829
Kh9peg1DisyXa6XvKqGukg,"3550 E Southern AveMesa, AZ 85204",Mesa,7,Starbucks,-111.75432,AZ,3.0,33.3941329
bVgbI5w-bt9nSoh7vVFIvg,"3550 E Southern AveMesa, AZ 85204",Mesa,4,Subway,-111.75432,AZ,2.5,33.3941329
Vbcd56jQ5tsrlsvTUHBz8Q,"855 W University DrMesa, AZ 85201",Mesa,18,La Merced,-111.8504052,AZ,3.5,33.4217887
avfiJjDXbajp1LAGJj9AVQ,"2441 W Thomas RdPhoenix, AZ 85015",Phoenix,13,Starbucks,-112.112083,AZ,2.5,33.480239
agSP4v1MznaVNrIAeL5GIQ,"20850 N John Wayne PkwyMaricopa, AZ 85139",Maricopa,15,Panda Express,-112.046778,AZ,2.5,33.068599
rB1CNenQbYtQ0D6sqoJe3A,"4490 W Peoria AveGlendale, AZ 85302",Glendale,21,Federico's Mexican Food,-112.15467,AZ,4.0,33.582263
FQXgD0bvmE5BX6In32mMeQ,"2875 W Ray Road  Suite 11Chandler, AZ 85224",Chandler,3,Edible Arrangements,-111.8912446,AZ,3.5,33.3187677
t_ORNRmPxowyNJxZGawjIQ,"270 E Hunt HwyQueen Creek, AZ 85143",Queen Creek,23,Bobo China,-111.4514369,AZ,4.0,33.1945063
jCldB0wUJU9A_ti45vZ0bg,"13869 W Bell RdSurprise, AZ 85374",Surprise,49,Chipotle Mexican Grill,-112.359123179,AZ,3.5,33.6381740137
cAdSoJelw99xvyu80ex_hg,"1075 N 51st AveSte 101Phoenix, AZ 85043",Phoenix,8,Port of Subs,-112.1683743,AZ,4.0,33.459618
y2lNrjv4lg5gvpYhtUmfpg,"1863 S Signal Butte RdMesa, AZ 85209",Mesa,12,Village Inn,-111.6003234,AZ,3.0,33.3813585
4t-W81Tpt1OER_p3mIgMDg,"24920 N Lake Pleasant PkwySte 102Peoria, AZ 85383",Peoria,3,Subway,-112.2731001,AZ,3.5,33.7095352
NFICjOJG4AP1NQZHkW4AxQ,"6974 E US Hwy 60Gold Canyon, AZ 85118",Gold Canyon,28,Rosati's Pizza,-111.47115,AZ,3.0,33.36136
kS3J2SwkKF4yX1OS5WgO1w,"25101 N Lake Pleasant PkwyPeoria, AZ 85383",Peoria,4,Papa John's Pizza,-112.2719906,AZ,5.0,33.7117195
nPBL1vwQprNvdlWLS8icRg,"4910 S Val Vista DrGilbert, AZ 85298",Gilbert,7,Jack In the Box,-111.7555054,AZ,2.5,33.2607588
4zkNU2m_LKPo2h790zfXAw,"9820 W Lower Buckeye Rd Ste 103Tolleson, AZ 85353",Tolleson,12,Viva Mexican Grill,-112.269145,AZ,2.5,33.422175
rh9KAy0HzPx4ddyVOOzWKw,"6832 S Kings Ranch RdSte 1Gold Canyon, AZ 85118",Gold Canyon,21,Great Wall Chinese Restaurant,-111.4564766,AZ,4.0,33.3530981
Agz-gMJfjCsK5tdKC6FBYQ,"5940 W Union Hills DrGlendale, AZ 85308",Glendale,52,Cafe Rumba,-112.1888101,AZ,3.5,33.6546363
PJMZjZ4xyx24VRIDU3q2sg,"9240 W Northern AvePeoria, AZ 85345",Peoria,21,Streets of New York,-112.2583217,AZ,3.0,33.5526592
qK_nxiXCxjIP8Hd659bhvA,"9815 W Happy Valley RdPeoria, AZ 85383",Peoria,8,1 Brother's Pizza,-112.2658379,AZ,3.0,33.7105965
aCwCa7QMycZInFChAGU9pQ,"10180 W McDowell RdAvondale, AZ 85392",Avondale,29,Chick-Fil-A,-112.278322,AZ,4.0,33.465342
PGC0Y5mJa3f5b73wNgEjBQ,"3202 E Greenway RdPhoenix, AZ 85032",Phoenix,4,McDonald's,-112.0121147,AZ,1.5,33.6272318
oa235g5FqDKoyjD_Jwq1CQ,"3961 E Chandler BlvdPhoenix, AZ 85048",Phoenix,4,Little Caesars,-111.998627,AZ,3.5,33.3050269
Y-pihdjUgiOrwYHgWd29tg,"4025 E Chandler BlvdPhoenix, AZ 85048",Phoenix,8,Panda Express,-111.9945753,AZ,3.5,33.3044612
PnUN5SZ4x0vQ89RQHS-GsA,"8345 W Glendale AveSte 105Glendale, AZ 85305",Glendale,6,El Sabor de la Familia,-112.250446,AZ,3.5,33.52709
V3JKAlbjpz90FcM9xBzblQ,"29555 N Cave Creek RdCave Creek, AZ 85331",Cave Creek,6,McDonald's,-111.9909015,AZ,2.5,33.7536681
j5X95__LDR1IgdWYvcjzAA,"2043 S Ellsworth RdSte 104Mesa, AZ 85209",Mesa,35,Yogis Grill,-111.635553,AZ,3.5,33.377389
k1ZUGZjLybs_ggOtIEnLGQ,"2401 N 32nd StSte 11Phoenix, AZ 85008",Phoenix,3,Casita Del Mar,-112.012455,AZ,4.0,33.474181
7Mjl8WPhrtuSSOg8tifgNQ,"1309 Avenue LaurierMontréal, QC H2J 1H4",Montréal,18,Lapin Pressé,-73.5842177,QC,4.0,45.5330257
6BN01-NYYiD0FjDG49nIng,"5555 E Bell RdSte 6Scottsdale, AZ 85254",Scottsdale,133,Benedict's,-111.960636,AZ,4.0,33.640001
b6CMJL6hWZ2blWK7t0NJUw,"1834 Parmenter StMiddleton, WI 53562",Middleton,64,Bloom Bake Shop,-89.511583,WI,4.5,43.095938
1wMVNdQKotnWI81xW-ZUcA,"10220 W McDowell RdAvondale, AZ 85392",Avondale,42,Yogurtland,-112.2803214,AZ,4.0,33.4659249
QQbrS9OZpQ_eALmMcw4tVw,"121 E Main StCapitolMadison, WI 53703",Madison,6,La Mestiza,-89.3810002,WI,4.0,43.0750544
AEJTaKJx1CayETLF1weeFQ,"3650 Las Vegas Blvd NLas Vegas, NV 89115",Las Vegas,9,Hitchin Post Saloon & Steakhouse,-115.0813235,NV,4.0,36.2246517
8mdmNYc1S1OyKoj4MkaJ7A,"5201 W Charleston BlvdSte 110WestsideLas Vegas, NV 89146",Las Vegas,3,Jalapeno Grill,-115.2103554,NV,3.0,36.1585842
KoYqk_kdf-0Zu8F1CUQJXQ,"3014 Driwood CtHighland CreekCharlotte, NC 28269",Charlotte,11,Dunkin' Donuts,-80.7697791,NC,2.5,35.3409183
8tH8kFrvxped0le4beLmeQ,"439 President-Kennedy AvenueMontréal, QC H3A 1J7",Montréal,6,Sushi Shop,-73.5706059,QC,3.0,45.5064256
0zcHBms7sK9IYv4zn_qrqQ,"20455 E Rittenhouse RdQueen Creek, AZ 85242",Queen Creek,28,Chick-fil-A,-111.6422486,AZ,4.0,33.260057
9rRSptl04yxZfHZQA8bvhA,"3030 N 68th StScottsdale, AZ 85251",Scottsdale,8,La Escondida,-111.9349579,AZ,3.5,33.4826514
hj147yvrDH5wN3FS7sTGsQ,"101 S Tryon StUptownCharlotte, NC 28202",Charlotte,10,Starbucks,-80.8429359,NC,3.5,35.2263267
lVkDZZ8sTafPlq7f1i5row,"4025 E Chandler BlvdSte 28Phoenix, AZ 85048",Phoenix,302,Pomegranate Cafe,-111.994904404,AZ,4.0,33.30369459
jHyatTHCKQXfuxEBP36-Uw,"4950 S Rainbow BlvdSpring ValleyLas Vegas, NV 89118",Las Vegas,10,Carmine's Pizza Kitchen,-115.242545,NV,4.0,36.098582
Y5IwyffEF0MhRZxMheJ0pA,"640 S Mill AveSte 120Tempe, AZ 85281",Tempe,127,Robbie Fox's Public House,-111.9400737,AZ,3.5,33.4241412
cP_jZtX5gPEQOM2DnimJzA,"51 Prince-Arthur EMontréal, QC H2X 1B4",Montréal,3,Le Rajput Authentic Fusion Indian,-73.572116,QC,2.5,45.5143194
xSaeulDx3iebtWmuRjcoyw,"9404 W Westgate BlvdSte C103Glendale, AZ 85305",Glendale,7,Tully's Coffee,-112.2618192,AZ,3.0,33.5343515
0NhcabzEyeCIMsNCPOX-MQ,"5128 Rural RdTempe, AZ 85282",Tempe,38,Jimmy John's,-111.926508,AZ,3.5,33.392384
Lbop648B0FlHlq6pVuOaoA,"Santa Fe Station Hotel & Casino4955 N Rancho DrNorthwestLas Vegas, NV 89130",Las Vegas,37,Revolver Saloon,-115.241904,NV,3.5,36.249668
lQskL6S-pi7Bs56yrsuOvA,"656 Washington RdMount Lebanon, PA 15228",Mount Lebanon,33,A'Pizza Badamo,-80.0445505,PA,4.5,40.3811637
GaNphMfP8VeEU00b2Sonng,"7538 E McDowell RdScottsdale, AZ 85257",Scottsdale,8,Church's Fried Chicken,-111.9177951,AZ,3.5,33.4660026
Vxad8erFJI6CaWrQYlMqLw,"2605 Windmill PkwyHenderson, NV 89074",Henderson,92,Siri Thai,-115.1044139,NV,4.0,36.0422984
feAhN6tlflC-DcjBWxmOHg,"2233 Paradise RdDowntownLas Vegas, NV 89104",Las Vegas,31,Starbucks,-115.1542673,NV,3.0,36.1440031
U0aLdc-PW44iiI4NzNCjZQ,"Rio All-Suite Hotel & Casino3700 W. Flamingo RoadLas Vegas, NV 89103",Las Vegas,145,Martorano's,-115.1864851,NV,3.5,36.1186984
ArhWxXLmPiyShXwBQvoUUw,"6512 N Decatur BlvdLas Vegas, NV 89131",Las Vegas,44,Lulu Hawaiian Bbq,-115.2063908,NV,3.5,36.2786792
kMugPCLZw8-NJCdBEo-wjw,"3890 S Maryland PkwyEastsideLas Vegas, NV 89119",Las Vegas,30,Red Ribbon,-115.135925293,NV,4.0,36.1181411743
xKQmtEgfSxHzZ7m6VfndEg,"1205 W Sunset RdSte 120Henderson, NV 89014",Henderson,55,Aloha Kitchen,-115.0378323,NV,3.0,36.0634426
7dA1RzXJ-5X87eJlfTEljg,"3770 Las Vegas Blvd SThe StripLas Vegas, NV 89109",Las Vegas,3,Subway,-115.1767584,NV,2.5,36.1044875
LDRAVhMLceQ8fBLI44E8Ew,"3500 S Las Vegas BlvdThe StripLas Vegas, NV 89109",Las Vegas,157,Planet Hollywood,-115.170438,NV,2.5,36.110035
T7oEu7M8SENdblqT31GjpA,"6121 Vegas DrLas Vegas, NV 89108",Las Vegas,8,Popeyes Chicken & Biscuits,-115.225314,NV,2.5,36.18817
XdhIktl1ViCOQwPjm315iw,"1905 N Decatur BlvdLas Vegas, NV 89108",Las Vegas,3,Five Star Tavern,-115.2061218,NV,4.0,36.194201
-Bl7rgU9x_l-O6nB6cMttA,"5181 W Charleston BlvdWestsideLas Vegas, NV 89146",Las Vegas,4,Starbucks,-115.2096,NV,4.0,36.158803
dCANYemt3wxhsI8J824KUw,"5975 S Eastern AveSoutheastLas Vegas, NV 89119",Las Vegas,6,Del Taco,-115.1193584,NV,3.5,36.0808431
xtuiOHwL5HmVINb9XZvc9g,"1725 N Rainbow BlvdLas Vegas, NV 89108",Las Vegas,4,Bonzai Bob's,-115.2422955,NV,5.0,36.192231
dbHW2_icrn1F5AnKjDNeeg,"12 E Ogden AveDowntownLas Vegas, NV 89101",Las Vegas,5,Ethel M Chocolates,-115.1451778,NV,4.5,36.1729625
RqqjrSEg-JMfXDG7mzpqoQ,"609 N Nellis BlvdSunriseLas Vegas, NV 89110",Las Vegas,8,Miles Bake Shop & Hawaiian Foods,-115.0622374,NV,4.0,36.1741602
BHfwC58indobNYP3Zqk6fA,"23 S Water StHenderson, NV 89015",Henderson,19,Gold Mine Tavern,-114.9854365,NV,4.0,36.0354186
wBvd2Cj88cR7iGT44fauaw,"4388 E Craig RdLas Vegas, NV 89115",Las Vegas,7,Port of Subs,-115.077736,NV,2.5,36.2417354
pvAq7zHW3E1HzUgp95wIAA,"3585 S Durango DrSte 106Spring ValleyLas Vegas, NV 89147",Las Vegas,104,Sicily's Pizza,-115.279894,NV,2.5,36.1248783
jeaJi52LN9kr-G2LbUVWvQ,"10470 W Cheyenne AveSte 155SummerlinLas Vegas, NV 89129",Las Vegas,6,Subway,-115.3238117,NV,3.0,36.2184532
fFg628ogpP_JtxwfimM4Xw,"75 S Valle Verde DrSte 220Henderson, NV 89012",Henderson,14,Papa John's Pizza,-115.063401,NV,3.0,36.024514
g3A_CEsOhFDwcLqtKgWs8Q,"1940 N Decatur BlvdSte 130Las Vegas, NV 89108",Las Vegas,3,Subway,-115.205566,NV,4.5,36.194808
zwCeWkw1emDT9RtBjAlt5A,"6055 E Lake Mead BlvdSunriseLas Vegas, NV 89156",Las Vegas,23,La Flor De Michoacan Restaurant,-115.0404551,NV,4.0,36.1956384
JynkNCizCY6UnwIiH9HI-w,"2305 E Sahara AveDowntownLas Vegas, NV 89104",Las Vegas,3,Pizza Patron,-115.1209361,NV,2.0,36.1442156
Uprew1lLvoZGMaDPlP9Yiw,"2060 E Serene Ave.Ste 100SoutheastLas Vegas, NV 89123",Las Vegas,45,L & L Hawaiian Barbecue,-115.1247156,NV,3.5,36.0208475
OhmRdo9XL2ZWtpt7ewvPAg,"40 N Valle Verde DrSte 100Henderson, NV 89074",Henderson,3,Subway,-115.0624726,NV,2.5,36.0288225
SAn00wMLNfjab3W1XuHACA,"6160 W Tropicana AveLas Vegas, NV 89103",Las Vegas,17,Laduca's New York Italian Deli,-115.227134,NV,3.5,36.0999899
Qh0YMquKVV5ef5g_f0r2-g,"3124 Las Vegas Blvd NSunriseLas Vegas, NV 89115",Las Vegas,10,Sofia's Pizza,-115.097806,NV,2.5,36.215043
mAlREmwuZNrn9dmoDBE8fw,"1243 E Sahara AveDowntownLas Vegas, NV 89104",Las Vegas,5,Lj Bar & Grill,-115.1354528,NV,4.5,36.1444737
3vUKmOsGepPY64Du5oHo-A,"2120 N Rampart BlvdSummerlinLas Vegas, NV 89128",Las Vegas,34,Zaba's Mexican Grill,-115.2833586,NV,3.5,36.1987096
XzdJdCEZyopW1RjFfxcK8A,"710 W Lake Mead BlvdNorth Las Vegas, NV 89030",North Las Vegas,12,Westside Bistro,-115.150514,NV,4.5,36.1966899
q6NT0vkQW_vs8V0doG7XKw,"3255 Saint Rose PkwySte 100SoutheastHenderson, NV 89052",Henderson,4,Subway,-115.1250404,NV,3.5,35.9977863
sFMS6G1QYT0K0KRhdPbgIA,"6020 W Craig Rd Ste 110NorthwestLas Vegas, NV 89130",Las Vegas,12,Starbucks,-115.2262988,NV,4.0,36.2391779
